Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1657929,Dezi Bazaar N/A,8117 Camp Bowie West Blvd,Benbrook,TX,76116,TARRANT,Grocery Store,32.722507,-97.456306,240807
1351880,Homefoods Ill Llc,1011 E Arkansas Ln,Arlington,TX,76010,TARRANT,Super Store,32.706345,-97.094833,241093
1620759,Hope Market African Store,4632 Denton Hwy,Haltom City,TX,76117,TARRANT,Supermarket,32.831173,-97.263741,242066
1617091,Bongou Lakay,6641 McCart Ave,Fort Worth,TX,76133,TARRANT,Grocery Store,32.647076,-97.36795,243179
865140,Sam's Club 4795,1701 W State Highway 114,Grapevine,TX,76051,TARRANT,Super Store,32.932541,-97.098076,243599
1455694,Our C Store,223 Martha St,Euless,TX,76040,TARRANT,Grocery Store,32.835724,-97.085938,243926
1614452,Ftk African Stores 426,5205 Davis Blvd,North Richland Hills,TX,76180,TARRANT,Grocery Store,32.8423,-97.214859,244579
1623207,Hareli Fresh Market,2901 E State Highway 114,Southlake,TX,76092,TARRANT,Supermarket,32.940456,-97.106636,245591
1646481,Favor African Market Llc,3007 Lackland Rd,Fort Worth,TX,76116,TARRANT,Other,32.731415,-97.434219,246039
1409274,Panaderia Los Pastores 00,3812 E Rosedale St,Fort Worth,TX,76105,TARRANT,Grocery Store,32.731281,-97.268333,246418
1667214,BRAUM'S 321,6525 Westworth Blvd,Westworth Village,TX,76114,TARRANT,Other,32.756645,-97.426163,247464
1632562,St. Abanoub Food Mart LLC,301 W Euless Blvd,Euless,TX,76040,TARRANT,Grocery Store,32.83569,-97.086563,247559
1643161,Little Asia Bazar,6700 Denton Hwy,Watauga,TX,76148,TARRANT,Grocery Store,32.868156,-97.262062,247742
1631297,La Michoacana Supermarket #35,4621 E Lancaster Ave,Fort Worth,TX,76103,TARRANT,Supermarket,32.74168,-97.254211,248160
1679529,La Madrina,6738 Lake Worth Blvd,Fort Worth,TX,76135,TARRANT,Grocery Store,32.815037,-97.43618,252010
1452037,B & E African Market,1349 E Seminary Dr,Fort Worth,TX,76115,TARRANT,Grocery Store,32.684505,-97.307358,253802
1695139,HEB Food Store 819,2105 Rio Grande Blvd,Euless,TX,76039,TARRANT,Supermarket,32.868347,-97.103226,254306
