StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Bexar,48029181729,8.0,"( 7.0,  9.1)"
TX,Bexar,48029181730,16.1,"(14.2, 18.1)"
TX,Bexar,48029181731,14.1,"(12.3, 16.0)"
TX,Bexar,48029181732,11.6,"(10.3, 13.0)"
TX,Bexar,48029181733,8.7,"( 7.5,  9.9)"
TX,Bexar,48029181808,11.4,"( 9.9, 13.0)"
TX,Bexar,48029181809,13.5,"(11.9, 15.3)"
TX,Bexar,48029181811,13.1,"(11.5, 14.8)"
TX,Bexar,48029181813,10.1,"( 8.9, 11.5)"
TX,Bexar,48029181814,7.9,"( 6.9,  8.9)"
TX,Bexar,48029181815,11.6,"(10.2, 13.2)"
TX,Bexar,48029181816,12.7,"(11.1, 14.4)"
TX,Bexar,48029181817,16.9,"(15.0, 19.0)"
TX,Bexar,48029181818,14.6,"(12.9, 16.4)"
TX,Bexar,48029181819,10.0,"( 8.7, 11.4)"
TX,Bexar,48029181820,4.7,"( 4.1,  5.4)"
TX,Bexar,48029181821,11.9,"(10.5, 13.4)"
TX,Bexar,48029181822,13.0,"(11.4, 14.6)"
TX,Bexar,48029181823,8.5,"( 7.5,  9.7)"
TX,Bexar,48029181824,10.3,"( 9.0, 11.7)"
TX,Bexar,48029181825,10.5,"( 9.3, 11.9)"
TX,Bexar,48029181826,11.8,"(10.4, 13.5)"
TX,Bexar,48029181901,8.4,"( 7.3,  9.5)"
TX,Bexar,48029181902,10.2,"( 9.0, 11.6)"
TX,Bexar,48029182001,9.9,"( 8.7, 11.2)"
TX,Bexar,48029182002,10.6,"( 9.3, 12.0)"
TX,Bexar,48029182003,9.7,"( 8.6, 11.1)"
TX,Bexar,48029182101,9.7,"( 8.4, 11.0)"
TX,Bexar,48029182102,10.9,"( 9.5, 12.4)"
TX,Bexar,48029182103,11.1,"( 9.7, 12.6)"
TX,Bexar,48029182105,8.7,"( 7.6, 10.0)"
TX,Bexar,48029182106,10.0,"( 8.8, 11.4)"
TX,Bexar,48029190100,21.9,"(19.6, 24.3)"
TX,Bexar,48029190200,12.0,"(10.4, 13.7)"
TX,Bexar,48029190400,6.9,"( 6.1,  7.9)"
TX,Bexar,48029190501,18.5,"(16.2, 20.9)"
TX,Bexar,48029190503,14.1,"(12.2, 16.0)"
TX,Bexar,48029190504,20.0,"(17.6, 22.6)"
TX,Bexar,48029190601,23.6,"(21.2, 26.1)"
TX,Bexar,48029190603,21.0,"(18.8, 23.4)"
TX,Bexar,48029190604,20.8,"(18.7, 23.0)"
TX,Bexar,48029190700,17.2,"(15.1, 19.3)"
