StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Tarrant,48439113619,10.0,"( 8.8, 11.3)"
TX,Tarrant,48439113622,9.2,"( 7.8, 10.6)"
TX,Tarrant,48439113623,10.6,"( 9.1, 12.2)"
TX,Tarrant,48439113624,10.8,"( 9.3, 12.3)"
TX,Tarrant,48439113625,10.9,"( 9.3, 12.5)"
TX,Tarrant,48439113626,9.8,"( 8.3, 11.4)"
TX,Tarrant,48439113628,10.8,"( 9.4, 12.3)"
TX,Tarrant,48439113629,11.7,"(10.1, 13.6)"
TX,Tarrant,48439113630,10.6,"( 9.1, 12.1)"
TX,Tarrant,48439113632,10.0,"( 8.5, 11.6)"
TX,Tarrant,48439113633,9.1,"( 7.9, 10.5)"
TX,Tarrant,48439113634,9.6,"( 8.1, 11.0)"
TX,Tarrant,48439113635,11.9,"(10.3, 13.6)"
TX,Tarrant,48439113636,8.0,"( 7.0,  9.2)"
TX,Tarrant,48439113637,10.3,"( 8.9, 11.8)"
TX,Tarrant,48439113638,10.8,"( 9.3, 12.3)"
TX,Tarrant,48439113639,9.9,"( 8.6, 11.5)"
TX,Tarrant,48439113640,9.6,"( 8.3, 11.0)"
TX,Tarrant,48439113707,9.6,"( 8.2, 11.0)"
TX,Tarrant,48439113709,10.2,"( 8.8, 11.8)"
TX,Tarrant,48439113710,8.9,"( 7.7, 10.2)"
TX,Tarrant,48439113711,8.8,"( 7.5, 10.2)"
TX,Tarrant,48439113712,9.9,"( 8.5, 11.4)"
TX,Tarrant,48439113713,9.6,"( 8.4, 11.0)"
TX,Tarrant,48439113714,11.8,"(10.0, 13.6)"
TX,Tarrant,48439113715,6.8,"( 5.8,  7.8)"
TX,Tarrant,48439113716,7.8,"( 6.7,  9.0)"
TX,Tarrant,48439113803,9.7,"( 8.3, 11.2)"
TX,Tarrant,48439113808,12.4,"(10.8, 14.0)"
TX,Tarrant,48439113809,11.2,"( 9.8, 12.7)"
TX,Tarrant,48439113810,10.8,"( 9.5, 12.3)"
TX,Tarrant,48439113811,11.7,"(10.2, 13.3)"
TX,Tarrant,48439113812,9.3,"( 8.0, 10.7)"
TX,Tarrant,48439113813,9.6,"( 8.3, 11.0)"
TX,Tarrant,48439113814,9.9,"( 8.4, 11.5)"
TX,Tarrant,48439113815,8.6,"( 7.3,  9.9)"
TX,Tarrant,48439113816,9.3,"( 7.9, 10.8)"
TX,Tarrant,48439113906,8.7,"( 7.5, 10.0)"
TX,Tarrant,48439113908,8.3,"( 7.1,  9.7)"
TX,Tarrant,48439113912,9.6,"( 8.3, 11.1)"
TX,Tarrant,48439113916,10.4,"( 9.2, 11.8)"
TX,Tarrant,48439113917,10.5,"( 9.1, 11.8)"
TX,Tarrant,48439113918,9.6,"( 8.4, 10.9)"
TX,Tarrant,48439113919,9.3,"( 8.0, 10.6)"
TX,Tarrant,48439113920,9.2,"( 7.9, 10.5)"
TX,Tarrant,48439113923,7.4,"( 6.3,  8.4)"
TX,Tarrant,48439113924,9.7,"( 8.5, 11.0)"
TX,Tarrant,48439113925,11.0,"( 9.6, 12.5)"
TX,Tarrant,48439113930,8.7,"( 7.6, 10.0)"
TX,Tarrant,48439113931,7.4,"( 6.4,  8.3)"
TX,Tarrant,48439113932,8.8,"( 7.7, 10.1)"
TX,Tarrant,48439113933,7.1,"( 6.2,  8.1)"
TX,Tarrant,48439113934,10.1,"( 8.7, 11.5)"
TX,Tarrant,48439113935,7.9,"( 6.8,  9.0)"
TX,Tarrant,48439113936,8.1,"( 7.0,  9.3)"
TX,Tarrant,48439113938,8.9,"( 7.8, 10.1)"
TX,Tarrant,48439113939,8.4,"( 7.3,  9.6)"
TX,Tarrant,48439113940,7.9,"( 6.9,  9.1)"
TX,Tarrant,48439113941,7.0,"( 6.1,  8.0)"
TX,Tarrant,48439113942,7.6,"( 6.5,  8.7)"
TX,Tarrant,48439113943,8.0,"( 6.9,  9.1)"
TX,Tarrant,48439113944,8.3,"( 7.2,  9.5)"
TX,Tarrant,48439113945,7.7,"( 6.6,  9.0)"
TX,Tarrant,48439113946,8.5,"( 7.4,  9.7)"
TX,Tarrant,48439113947,8.2,"( 7.0,  9.5)"
TX,Tarrant,48439113948,10.0,"( 8.6, 11.3)"
TX,Tarrant,48439113949,8.6,"( 7.4,  9.9)"
TX,Tarrant,48439113950,8.7,"( 7.5, 10.0)"
TX,Tarrant,48439113951,11.1,"( 9.5, 12.8)"
TX,Tarrant,48439113952,10.4,"( 8.9, 11.9)"
TX,Tarrant,48439113953,8.7,"( 7.6, 10.0)"
TX,Tarrant,48439113954,9.3,"( 7.9, 10.8)"
TX,Tarrant,48439113955,9.2,"( 7.9, 10.6)"
TX,Tarrant,48439113956,9.1,"( 7.9, 10.5)"
TX,Tarrant,48439113957,7.9,"( 6.8,  9.2)"
TX,Tarrant,48439113958,9.6,"( 8.2, 11.3)"
TX,Tarrant,48439114003,11.2,"( 9.8, 12.7)"
TX,Tarrant,48439114006,11.8,"(10.2, 13.3)"
TX,Tarrant,48439114009,10.5,"( 9.3, 11.9)"
TX,Tarrant,48439114010,8.9,"( 7.7, 10.0)"
TX,Tarrant,48439114011,8.8,"( 7.6, 10.0)"
TX,Tarrant,48439114012,8.0,"( 6.9,  9.1)"
TX,Tarrant,48439114013,8.7,"( 7.5,  9.8)"
TX,Tarrant,48439114014,10.3,"( 8.9, 11.7)"
TX,Tarrant,48439114015,8.9,"( 7.9, 10.2)"
TX,Tarrant,48439114105,9.5,"( 8.2, 10.9)"
TX,Tarrant,48439114106,9.2,"( 8.0, 10.6)"
TX,Tarrant,48439114107,9.7,"( 8.5, 11.1)"
TX,Tarrant,48439114108,10.9,"( 9.4, 12.5)"
TX,Tarrant,48439114109,7.8,"( 6.8,  8.8)"
TX,Tarrant,48439114110,7.9,"( 6.8,  8.9)"
TX,Tarrant,48439114111,10.5,"( 9.1, 12.0)"
TX,Tarrant,48439114112,8.2,"( 7.0,  9.4)"
TX,Tarrant,48439114113,6.0,"( 5.2,  6.9)"
TX,Tarrant,48439114203,12.1,"(10.6, 13.7)"
TX,Tarrant,48439114204,11.5,"(10.0, 13.2)"
TX,Tarrant,48439114205,13.7,"(11.7, 15.6)"
TX,Tarrant,48439114206,13.0,"(11.4, 14.7)"
TX,Tarrant,48439114207,10.0,"( 8.7, 11.3)"
TX,Tarrant,48439121605,12.4,"(10.7, 14.2)"
TX,Tarrant,48439121606,10.8,"( 9.3, 12.4)"
TX,Tarrant,48439121608,11.6,"( 9.9, 13.2)"
TX,Tarrant,48439121609,11.1,"( 9.7, 12.8)"
TX,Tarrant,48439121610,12.2,"(10.6, 13.9)"
TX,Tarrant,48439121611,11.1,"( 9.7, 12.8)"
TX,Tarrant,48439121612,11.1,"( 9.6, 12.7)"
TX,Tarrant,48439121613,11.6,"(10.0, 13.2)"
TX,Tarrant,48439121614,15.7,"(14.0, 17.6)"
TX,Tarrant,48439121615,12.6,"(11.1, 14.3)"
TX,Tarrant,48439121702,12.1,"(10.6, 13.7)"
TX,Tarrant,48439121703,15.0,"(13.2, 16.7)"
TX,Tarrant,48439121704,17.1,"(15.2, 19.1)"
TX,Tarrant,48439121904,14.5,"(12.7, 16.2)"
TX,Tarrant,48439121905,17.9,"(16.0, 19.9)"
TX,Tarrant,48439121906,16.6,"(14.8, 18.5)"
TX,Tarrant,48439121907,15.0,"(13.2, 16.8)"
TX,Tarrant,48439121908,14.0,"(12.3, 15.7)"
TX,Tarrant,48439122001,15.2,"(13.4, 17.1)"
TX,Tarrant,48439122002,14.6,"(12.9, 16.4)"
TX,Tarrant,48439122100,14.5,"(12.8, 16.4)"
TX,Tarrant,48439122200,17.0,"(15.2, 19.0)"
TX,Tarrant,48439122300,6.3,"( 5.5,  7.0)"
TX,Tarrant,48439122401,9.2,"( 8.1, 10.4)"
TX,Tarrant,48439122402,5.5,"( 4.8,  6.2)"
TX,Tarrant,48439122500,11.8,"(10.2, 13.6)"
TX,Tarrant,48439122600,10.9,"( 9.5, 12.4)"
TX,Tarrant,48439122701,13.5,"(11.8, 15.2)"
TX,Tarrant,48439122702,13.2,"(11.4, 15.2)"
TX,Tarrant,48439122801,14.8,"(13.1, 16.6)"
TX,Tarrant,48439122802,14.0,"(12.3, 15.9)"
TX,Tarrant,48439122901,13.6,"(11.9, 15.3)"
