StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Dallas,48113013610,10.3,"( 9.0, 11.7)"
TX,Dallas,48113013611,10.5,"( 9.0, 12.2)"
TX,Dallas,48113013615,10.8,"( 9.5, 12.2)"
TX,Dallas,48113013617,8.8,"( 7.6, 10.2)"
TX,Dallas,48113013618,9.0,"( 7.8, 10.4)"
TX,Dallas,48113013619,9.1,"( 7.8, 10.5)"
TX,Dallas,48113013620,7.8,"( 6.8,  9.0)"
TX,Dallas,48113013621,8.8,"( 7.7, 10.0)"
TX,Dallas,48113013622,9.4,"( 8.2, 10.8)"
TX,Dallas,48113013624,6.4,"( 5.6,  7.3)"
TX,Dallas,48113013625,7.8,"( 6.8,  8.9)"
TX,Dallas,48113013626,8.9,"( 7.8, 10.2)"
TX,Dallas,48113013627,8.2,"( 7.2,  9.4)"
TX,Dallas,48113013628,6.0,"( 5.2,  6.9)"
TX,Dallas,48113013629,12.0,"(10.5, 13.5)"
TX,Dallas,48113013630,7.5,"( 6.5,  8.6)"
TX,Dallas,48113013631,12.8,"(11.2, 14.6)"
TX,Dallas,48113013715,12.5,"(10.9, 14.2)"
TX,Dallas,48113013716,11.1,"( 9.7, 12.7)"
TX,Dallas,48113013717,14.4,"(12.8, 16.2)"
TX,Dallas,48113013718,13.0,"(11.5, 14.7)"
TX,Dallas,48113013719,14.9,"(13.3, 16.8)"
TX,Dallas,48113013720,11.2,"( 9.8, 12.6)"
TX,Dallas,48113013721,11.2,"( 9.9, 12.8)"
TX,Dallas,48113013722,8.7,"( 7.6,  9.9)"
TX,Dallas,48113013725,9.3,"( 8.1, 10.6)"
TX,Dallas,48113013726,11.0,"( 9.6, 12.7)"
TX,Dallas,48113013727,8.2,"( 7.2,  9.4)"
TX,Dallas,48113013728,13.3,"(11.7, 15.2)"
TX,Dallas,48113013729,11.2,"( 9.8, 12.9)"
TX,Dallas,48113013804,11.4,"(10.1, 13.0)"
TX,Dallas,48113013805,5.7,"( 4.9,  6.5)"
TX,Dallas,48113013806,6.5,"( 5.7,  7.4)"
TX,Dallas,48113013807,11.1,"( 9.6, 12.9)"
TX,Dallas,48113013808,10.2,"( 8.8, 11.8)"
TX,Dallas,48113013901,15.3,"(13.4, 17.3)"
TX,Dallas,48113013902,12.7,"(11.0, 14.5)"
TX,Dallas,48113014001,11.8,"(10.3, 13.5)"
TX,Dallas,48113014002,5.0,"( 4.3,  5.7)"
TX,Dallas,48113014119,8.8,"( 7.6, 10.2)"
TX,Dallas,48113014120,9.2,"( 7.8, 10.6)"
TX,Dallas,48113014121,9.6,"( 8.5, 11.1)"
TX,Dallas,48113014123,8.4,"( 7.3,  9.7)"
TX,Dallas,48113014124,9.8,"( 8.5, 11.3)"
TX,Dallas,48113014126,9.0,"( 7.8, 10.4)"
TX,Dallas,48113014128,8.0,"( 6.8,  9.3)"
TX,Dallas,48113014130,7.2,"( 6.2,  8.2)"
TX,Dallas,48113014132,10.6,"( 9.3, 12.0)"
TX,Dallas,48113014134,8.7,"( 7.6, 10.1)"
TX,Dallas,48113014135,8.4,"( 7.2,  9.7)"
TX,Dallas,48113014138,6.2,"( 5.4,  7.2)"
TX,Dallas,48113014139,8.7,"( 7.7,  9.8)"
TX,Dallas,48113014140,8.4,"( 7.4,  9.6)"
TX,Dallas,48113014141,6.2,"( 5.3,  7.1)"
TX,Dallas,48113014142,9.6,"( 8.5, 11.0)"
TX,Dallas,48113014143,6.7,"( 5.8,  7.7)"
TX,Dallas,48113014144,5.9,"( 5.1,  6.8)"
TX,Dallas,48113014145,9.3,"( 8.1, 10.5)"
TX,Dallas,48113014146,9.3,"( 8.1, 10.7)"
TX,Dallas,48113014147,9.9,"( 8.6, 11.3)"
TX,Dallas,48113014148,11.6,"(10.2, 13.2)"
TX,Dallas,48113014149,6.6,"( 5.7,  7.6)"
TX,Dallas,48113014150,8.0,"( 6.7,  9.3)"
TX,Dallas,48113014151,5.8,"( 5.0,  6.7)"
TX,Dallas,48113014152,6.4,"( 5.6,  7.4)"
TX,Dallas,48113014153,11.1,"( 9.8, 12.7)"
TX,Dallas,48113014154,11.0,"( 9.6, 12.6)"
TX,Dallas,48113014155,6.5,"( 5.6,  7.6)"
TX,Dallas,48113014156,8.3,"( 7.1,  9.9)"
TX,Dallas,48113014157,4.6,"( 4.0,  5.3)"
TX,Dallas,48113014158,8.5,"( 7.4,  9.6)"
TX,Dallas,48113014159,6.5,"( 5.4,  7.8)"
TX,Dallas,48113014160,9.4,"( 8.2, 10.8)"
TX,Dallas,48113014161,8.7,"( 7.5,  9.9)"
TX,Dallas,48113014203,10.9,"( 9.4, 12.5)"
TX,Dallas,48113014204,7.2,"( 6.3,  8.1)"
TX,Dallas,48113014205,9.2,"( 8.0, 10.7)"
TX,Dallas,48113014207,5.0,"( 4.3,  5.7)"
TX,Dallas,48113014208,6.0,"( 5.2,  6.9)"
TX,Dallas,48113014209,4.2,"( 3.6,  4.8)"
TX,Dallas,48113014306,13.8,"(12.2, 15.6)"
TX,Dallas,48113014308,9.5,"( 8.3, 10.9)"
TX,Dallas,48113014309,12.2,"(10.8, 13.7)"
TX,Dallas,48113014310,12.0,"(10.6, 13.7)"
TX,Dallas,48113014313,6.8,"( 5.9,  7.8)"
TX,Dallas,48113014314,8.4,"( 7.3,  9.6)"
TX,Dallas,48113014315,12.7,"(11.0, 14.4)"
TX,Dallas,48113014316,12.7,"(11.1, 14.5)"
TX,Dallas,48113014317,9.2,"( 8.0, 10.6)"
TX,Dallas,48113014318,10.6,"( 9.2, 12.2)"
TX,Dallas,48113014319,5.6,"( 4.8,  6.5)"
TX,Dallas,48113014320,5.7,"( 4.8,  6.6)"
TX,Dallas,48113014405,14.8,"(13.0, 16.8)"
TX,Dallas,48113014406,14.0,"(12.3, 15.8)"
TX,Dallas,48113014407,13.5,"(12.0, 15.2)"
TX,Dallas,48113014408,12.6,"(11.2, 14.2)"
TX,Dallas,48113014409,13.3,"(11.8, 15.1)"
TX,Dallas,48113014410,11.7,"(10.3, 13.2)"
TX,Dallas,48113014501,12.8,"(11.1, 14.6)"
TX,Dallas,48113014502,12.9,"(11.3, 14.7)"
TX,Dallas,48113014601,13.3,"(11.8, 15.0)"
TX,Dallas,48113014602,14.0,"(12.3, 15.9)"
TX,Dallas,48113014603,14.4,"(12.7, 16.3)"
TX,Dallas,48113014701,13.7,"(12.0, 15.5)"
TX,Dallas,48113014704,13.8,"(12.2, 15.6)"
TX,Dallas,48113014903,13.7,"(12.1, 15.5)"
