StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Tarrant,48439122100,5.9,"( 5.3,  6.7)"
TX,Tarrant,48439122200,6.9,"( 6.2,  7.6)"
TX,Tarrant,48439122300,2.7,"( 2.4,  3.0)"
TX,Tarrant,48439122401,4.0,"( 3.6,  4.4)"
TX,Tarrant,48439122402,2.6,"( 2.3,  2.9)"
TX,Tarrant,48439122500,6.3,"( 5.4,  7.2)"
TX,Tarrant,48439122600,5.9,"( 5.2,  6.7)"
TX,Tarrant,48439122701,5.6,"( 4.9,  6.4)"
TX,Tarrant,48439122702,7.5,"( 6.4,  8.7)"
TX,Tarrant,48439122801,5.4,"( 4.9,  6.1)"
TX,Tarrant,48439122802,6.1,"( 5.3,  6.9)"
TX,Tarrant,48439122901,5.3,"( 4.7,  6.0)"
TX,Tarrant,48439122902,6.8,"( 6.0,  7.6)"
TX,Tarrant,48439123001,9.2,"( 7.9, 10.6)"
TX,Tarrant,48439123002,5.5,"( 4.9,  6.2)"
TX,Tarrant,48439123100,6.4,"( 5.8,  7.2)"
TX,Tarrant,48439123200,3.4,"( 3.0,  3.9)"
TX,Tarrant,48439123301,5.8,"( 4.9,  7.2)"
TX,Tarrant,48439123302,4.0,"( 3.5,  4.5)"
TX,Tarrant,48439123500,6.6,"( 5.9,  7.4)"
TX,Tarrant,48439123600,4.4,"( 3.9,  4.9)"
TX,Tarrant,48439123700,4.9,"( 4.3,  5.5)"
