StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Dallas,48113014204,2.8,"( 2.5,  3.2)"
TX,Dallas,48113014205,5.0,"( 4.4,  5.8)"
TX,Dallas,48113014207,1.9,"( 1.6,  2.1)"
TX,Dallas,48113014208,2.5,"( 2.2,  2.8)"
TX,Dallas,48113014209,1.6,"( 1.4,  1.8)"
TX,Dallas,48113014306,6.0,"( 5.4,  6.7)"
TX,Dallas,48113014308,3.7,"( 3.2,  4.1)"
TX,Dallas,48113014309,4.1,"( 3.7,  4.6)"
TX,Dallas,48113014310,5.0,"( 4.5,  5.6)"
TX,Dallas,48113014313,2.7,"( 2.4,  3.1)"
TX,Dallas,48113014314,3.8,"( 3.3,  4.3)"
TX,Dallas,48113014315,5.9,"( 5.1,  6.7)"
TX,Dallas,48113014316,6.0,"( 5.2,  6.8)"
TX,Dallas,48113014317,4.1,"( 3.5,  4.6)"
TX,Dallas,48113014318,5.8,"( 5.1,  6.7)"
TX,Dallas,48113014319,1.7,"( 1.5,  1.9)"
TX,Dallas,48113014320,1.8,"( 1.5,  2.0)"
TX,Dallas,48113014405,6.5,"( 5.7,  7.3)"
TX,Dallas,48113014406,6.3,"( 5.6,  7.1)"
TX,Dallas,48113014407,4.9,"( 4.4,  5.5)"
TX,Dallas,48113014408,5.0,"( 4.5,  5.7)"
TX,Dallas,48113014409,4.8,"( 4.3,  5.4)"
TX,Dallas,48113014410,4.9,"( 4.4,  5.6)"
TX,Dallas,48113014501,6.2,"( 5.4,  7.0)"
TX,Dallas,48113014502,6.0,"( 5.2,  6.8)"
TX,Dallas,48113014601,6.2,"( 5.5,  6.9)"
TX,Dallas,48113014602,5.8,"( 5.1,  6.5)"
TX,Dallas,48113014603,5.8,"( 5.2,  6.5)"
TX,Dallas,48113014701,5.1,"( 4.5,  5.8)"
TX,Dallas,48113014704,5.8,"( 5.2,  6.5)"
TX,Dallas,48113014903,5.5,"( 4.8,  6.2)"
TX,Dallas,48113015001,4.5,"( 4.0,  5.1)"
TX,Dallas,48113015002,5.6,"( 4.9,  6.3)"
TX,Dallas,48113015101,7.8,"( 6.9,  8.7)"
TX,Dallas,48113015102,6.7,"( 5.9,  7.5)"
TX,Dallas,48113015202,4.3,"( 3.8,  4.9)"
TX,Dallas,48113015205,5.7,"( 5.1,  6.4)"
TX,Dallas,48113015206,5.4,"( 4.7,  6.1)"
TX,Dallas,48113015207,6.2,"( 5.4,  7.0)"
TX,Dallas,48113015208,7.5,"( 6.6,  8.3)"
TX,Dallas,48113015303,5.7,"( 5.0,  6.4)"
TX,Dallas,48113015304,7.6,"( 6.9,  8.5)"
TX,Dallas,48113015305,5.8,"( 5.2,  6.5)"
TX,Dallas,48113015306,5.3,"( 4.8,  6.0)"
TX,Dallas,48113015403,4.4,"( 3.9,  5.0)"
TX,Dallas,48113015404,5.7,"( 5.0,  6.3)"
TX,Dallas,48113015405,5.6,"( 5.0,  6.3)"
TX,Dallas,48113015406,6.0,"( 5.3,  6.9)"
TX,Dallas,48113015500,6.2,"( 5.5,  7.0)"
TX,Dallas,48113015600,7.0,"( 6.2,  7.8)"
TX,Dallas,48113015700,5.9,"( 5.2,  6.7)"
TX,Dallas,48113015900,5.8,"( 5.2,  6.4)"
TX,Dallas,48113016001,5.6,"( 5.0,  6.3)"
TX,Dallas,48113016002,7.8,"( 7.0,  8.8)"
TX,Dallas,48113016100,7.6,"( 6.9,  8.5)"
TX,Dallas,48113016201,4.6,"( 4.1,  5.1)"
TX,Dallas,48113016203,5.2,"( 4.6,  5.9)"
TX,Dallas,48113016204,8.3,"( 7.4,  9.2)"
TX,Dallas,48113016301,4.5,"( 4.0,  5.1)"
TX,Dallas,48113016302,7.3,"( 6.5,  8.3)"
TX,Dallas,48113016406,4.9,"( 4.3,  5.5)"
TX,Dallas,48113016407,5.9,"( 5.3,  6.6)"
TX,Dallas,48113016409,5.4,"( 4.8,  6.1)"
TX,Dallas,48113016410,4.6,"( 4.0,  5.2)"
TX,Dallas,48113016412,4.5,"( 4.0,  5.1)"
TX,Dallas,48113016414,3.9,"( 3.5,  4.4)"
