Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
497800,HEB 269,10710 Research Blvd,Austin,TX,78759,TRAVIS,Supermarket,30.398104,-97.746605,33754
525681,HEB 425,1000 E 41st St,Austin,TX,78751,TRAVIS,Supermarket,30.300386,-97.719398,36338
574993,HEB 388,6001 W Parmer Ln,Austin,TX,78727,TRAVIS,Supermarket,30.442074,-97.7416,36419
549697,RANDALLS  1850,9911 Brodie Ln,Austin,TX,78748,TRAVIS,Supermarket,30.184746,-97.849007,37545
1637543,Radius Butcher & Grocery,1912 E 7th St,Austin,TX,78702,TRAVIS,Supermarket,30.262669,-97.72094,38182
706166,HEB Central Market 061,4001 N Lamar Blvd,Austin,TX,78756,TRAVIS,Supermarket,30.307304,-97.739738,40822
707624,La Hacienda Market Inc.,9717 N Lamar Blvd,Austin,TX,78753,TRAVIS,Super Store,30.366215,-97.695229,40888
644687,RANDALLS 2482,8040 Mesa Dr,Austin,TX,78731,TRAVIS,Supermarket,30.370934,-97.757545,43234
665140,Fiesta Mart 25,3909 N IH 35,AUSTIN,TX,78722,TRAVIS,Super Store,30.296019,-97.718567,43356
725716,HEB 476,500 Canyon Ridge Dr,Austin,TX,78753,TRAVIS,Supermarket,30.403168,-97.672173,45344
651047,RANDALLS 2475,5311 Balcones Dr,Austin,TX,78731,TRAVIS,Supermarket,30.335386,-97.758026,45633
667594,HEB 218,12407 MOPAC EXPWY N,AUSTIN,TX,78758,TRAVIS,Supermarket,30.41823,-97.704376,45941
807514,TARGET STORE T 96,2300 W Ben White Blvd,Austin,TX,78704,TRAVIS,Super Store,30.232525,-97.792549,46594
777000,TARGET STORE T 1953,11220 Ranch Road 2222,Austin,TX,78730,TRAVIS,Super Store,30.402771,-97.850266,51670
785567,HEB 068,5800 W SLAUGHTER LN,AUSTIN,TX,78749,TRAVIS,Supermarket,30.202646,-97.876625,53061
846717,HEB 29,701 S Capital of Texas Hwy,West Lake Hills,TX,78746,TRAVIS,Supermarket,30.292145,-97.828163,55961
877433,LA FAMILIA MEXICAN MARKET,8540 Research Blvd,Austin,TX,78758,TRAVIS,Grocery Store,30.360538,-97.717278,56008
813048,Walmart 5479,1548 FM 685,PFLUGERVILLE,TX,78660,TRAVIS,Super Store,30.453217,-97.606293,57327
786709,TARGET STORE T 95,8601 Research Blvd,Austin,TX,78758,TRAVIS,Super Store,30.36219,-97.716949,57819
786720,TARGET STORE T 1061,5300` S MOPAC EXPRESSWAY,AUSTIN,TX,78749,TRAVIS,Super Store,30.233313,-97.82666,57839
1005749,Sprouts Farmers Market 117,4006 S Lamar Blvd,Austin,TX,78704,TRAVIS,Supermarket,30.237747,-97.793289,58961
794069,AFRICARIB MARKET,825 E RUNDBERG LN,AUSTIN,TX,78753,TRAVIS,Grocery Store,30.357237,-97.686356,59066
742502,La Michoacana Meat Market Austin 4,9308 N Lamar Blvd,Austin,TX,78753,TRAVIS,Supermarket,30.361696,-97.697845,60178
1672302,HEB Food Store 811,13100 N FM 973,Manor,TX,78653,TRAVIS,Supermarket,30.351763,-97.540459,63028
1014141,HEB Food Store 628,2512 E Riverside Dr,Austin,TX,78741,TRAVIS,Supermarket,30.234612,-97.722954,63361
833611,TARGET STORE T 2288,9500 S Interstate 35,Austin,TX,78748,TRAVIS,Super Store,30.161882,-97.789238,63841
674737,HEB 91,2508 E Riverside Dr,Austin,TX,78741,TRAVIS,Supermarket,30.234743,-97.723534,65112
749078,Walmart SUPERCENTER 5317,9300 S Interstate 35,Austin,TX,78748,TRAVIS,Super Store,30.163082,-97.788757,65934
1623682,HEB Food Store 754,2400 S Congress Ave,Austin,TX,78704,TRAVIS,Supermarket,30.238632,-97.755104,66741
745677,LA HACIENDA MARKET,1812 Payton Gin Rd,Austin,TX,78758,TRAVIS,Super Store,30.365618,-97.717247,68862
930927,La Hacienda Market 6,6425 S Interstate 35,Austin,TX,78744,TRAVIS,Supermarket,30.191761,-97.76886,69945
923746,Costco Wholesale 0641,4301 W William Cannon Dr,Austin,TX,78749,TRAVIS,Super Store,30.221291,-97.837708,73511
923764,Costco Wholesale 0681,10401 Research Blvd,Austin,TX,78759,TRAVIS,Super Store,30.396528,-97.745743,73678
884552,Target Store 2495,18700 LIMESTONE COMMERCIAL DR,PFLUGERVILLE,TX,78660,TRAVIS,Super Store,30.466396,-97.59687,74002
884263,World Food & Halal Market,9616 N Lamar Blvd,Austin,TX,78753,TRAVIS,Grocery Store,30.366516,-97.695129,74547
759434,LA HACIENDA MARKET,7517 Cameron Rd Ste 100,Austin,TX,78752,TRAVIS,Supermarket,30.329668,-97.689713,74636
949096,Jd's Market,14300 Dessau Rd,Pflugerville,TX,78660,TRAVIS,Grocery Store,30.414976,-97.633347,75121
1294372,La Finca Super Mercado,9616 N Lamar Blvd,Austin,TX,78753,TRAVIS,Grocery Store,30.366587,-97.695091,78117
860612,Target T1542,5621 N I H 35,Austin,TX,78723,TRAVIS,Super Store,30.31588,-97.707314,80339
1043995,RANDALLS 2987,5145 N FM 620 Rd,Austin,TX,78732,TRAVIS,Supermarket,30.389835,-97.883255,81710
1295810,Fresh Plus Fresh 3,408 E 43rd St,Austin,TX,78751,TRAVIS,Grocery Store,30.304865,-97.726532,82717
912823,Vitamin Cottage Natural Food Market U032,4615 N Lamar Blvd,Austin,TX,78751,TRAVIS,Supermarket,30.315702,-97.735016,84494
865086,Sam's Club 4720,4970 Hwy 290 West,Austin,TX,78735,TRAVIS,Super Store,30.233688,-97.819008,85160
865099,Sam's Club 8259,9900 S Interstate 35,Austin,TX,78748,TRAVIS,Super Store,30.157574,-97.794327,85169
865232,Sam's Club 6453,9700 N Capital of TX Hwy,Austin,TX,78759,TRAVIS,Super Store,30.391689,-97.742355,85424
1101370,Elroy & Ross Market,7200 Elroy Rd,Del Valle,TX,78617,TRAVIS,Grocery Store,30.155712,-97.640991,87440
1298345,Mi Casa Market 1,11700 Dessau Rd,Austin,TX,78754,TRAVIS,Grocery Store,30.37715,-97.658928,87614
929232,Sprouts Farmers Market 112,10225 Research Blvd,Austin,TX,78759,TRAVIS,Supermarket,30.394709,-97.745911,89320
